,clean_outcome,date,division,gender+division,global_id,judge1boxer,judge1opp,judge2boxer,judge2opp,judge3boxer,judge3opp,meta,name,opp_draw,opp_last6,opp_loss,opp_weight,opp_win,opposition,rating,rounds1,rounds2,sex,weight,Draw,Loss KO,Loss Other,Win KO,Win Other,fight_count,judge1avg,judge2avg,judge3avg,judge1againstavg,judge2againstavg,judge3againstavg,avgpts,avgptsagainst,KO ratio,KnockedOut ratio,opp_fight_count,opp_lossKO,opp_lossOther,opp_winKO,opp_winOther,opp_avgpts,opp_avgptsagainst,opp_KO ratio,opp_KnockedOut ratio,opp_meta,weightratio,age,height,rating1,rating2,bmi,opp_age,opp_height,opp_bmi,age_ratio,height_ratio,bmi_ratio,Jab accuracy,Power punch accuracy,Total punch accuracy,Avg Jabs landed,Avg Power punches landed,Avg Total punches landed,% of Power punches landed against,% of Jabs landed against,% of Total punches landed against,Avg Jabs landed against,Avg Power punches landed against,Avg Total punches landed against,oppjabaccuracy,opppoweraccuracy,opptotalaccuracy,oppavgjabslanded,oppavgpowerlanded,oppavgtotallanded,opppercpowerlandedagainst,opppercejabslandedagainst,oppperctotallandedagainst,oppavgjabsagainst,oppavgpowerlandedagainst,oppavgtotalagainst,last6
4766,win,2006-11-03,light fly,female light fly,376289,40,36,40,36,40,36,,Eileen Olszewski,0.0,-5.0,1.0,115.5,0.0,Kimberly Tomes,0 ,4,4,female,113,0.14285714285714285,0.0,0.3333333333333333,0.047619047619047616,0.47619047619047616,21,72.19047619047619,72.23809523809524,72.47619047619048,72.52380952380952,72.38095238095238,72.23809523809524,168.5873015873016,168.984126984127,0.0022675736961451248,0.0,,,,,,,,,,,0.9783549783549783,51,155,0.52,0.53,0.7290322580645161,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,15.0
4787,draw,2014-03-29,super welter,male super welter,681531,0,0,0,0,0,0,,Alex Sandro Duarte,0.0,0.0,0.0,154.0,0.0,Rodrigo Xavier,0 ,4,4,male,154,0.041666666666666664,0.375,0.0,0.4583333333333333,0.125,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01909722222222222,0.015625,,,,,,,,,,,1.0,39,169,0.62,0.55,0.9112426035502958,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,15.0
4811,win,2006-02-04,super middle,male super middle,348325,0,0,0,0,0,0,,Zain Shah,2.0,-30.0,17.0,154.0,14.0,Leo Edwards,0 ,2,4,male,156,0.0,0.3,0.1,0.3,0.3,10,15.2,11.3,11.2,15.2,11.5,11.6,30.233333333333334,30.566666666666666,0.03,0.03,,,,,,,,,,,1.0129870129870129,45,188,0.5900000000000001,0.62,0.8297872340425532,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0
4821,win,2015-06-04,feather,male feather,721324,40,36,40,36,40,35,,Michael Stoute,1.0,-15.0,13.0,123.75,9.0,Antwan Robertson,0 ,4,4,male,121,0.0,0.2,0.2,0.0,0.6,5,34.8,34.8,34.8,33.6,33.6,33.4,81.19999999999999,78.33333333333334,0.0,0.04,30.0,0.16666666666666666,0.4666666666666667,0.2,0.13333333333333333,39.800000000000004,42.94444444444444,0.006666666666666667,0.005555555555555555,,0.9777777777777777,30,168,0.48,0.45,0.7202380952380952,33.0,163.0,0.75920245398773,0.9090909090909091,1.030674846625767,0.9486772486772488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
4826,win,2018-07-21,welter,male welter,836517,0,0,0,0,0,0,,Pablo Valdez,0.0,-10.0,2.0,,0.0,Jose Manuel Almonte,0 ,1,4,male,0,0.0,0.0,0.0,1.0,0.0,3,3.3333333333333335,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.6666666666666665,2.6666666666666665,7.777777777777779,6.222222222222221,0.3333333333333333,0.0,,,,,,,,,,,,36,178,0.47,0.42,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
4829,win,2017-10-14,light heavy,male light heavy,815456,0,0,0,0,0,0,,Alex Lara,0.0,-5.0,1.0,161.0,0.0,Zameze Braswell,0 ,1,4,male,167,0.0,0.25,0.25,0.25,0.25,4,18.75,18.5,18.5,19.0,19.25,19.25,43.416666666666664,44.666666666666664,0.0625,0.0625,,,,,,,,,,,1.0372670807453417,25,185,0.4300000000000001,0.46,0.9027027027027027,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,15.0
4833,draw,2018-08-11,bantam,male bantam,845487,38,38,38,38,37,39,,Jose Lopez,0.0,20.0,0.0,122.0,2.0,Romuel Cruz,0 ,4,4,male,120,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3,25.0,24.666666666666668,24.666666666666668,25.666666666666668,25.666666666666668,25.666666666666668,57.88888888888889,59.88888888888889,0.0,0.0,4.0,0.0,0.0,0.25,0.5,55.583333333333336,52.083333333333336,0.0625,0.0,,0.9836065573770492,21,165,0.52,0.53,0.7272727272727273,26.0,170.0,0.7176470588235294,0.8076923076923077,0.9705882352941176,1.0134128166915053,11.89,26.84,22.23,2.25,11.38,13.62,35.52,13.44,29.17,2.38,15.54,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
4836,win,2018-08-25,super middle,male super middle,848802,20,18,20,18,20,18,,Brian Cubero,0.0,-30.0,38.0,183.0,0.0,Alexis Rafael Castillo Sanchez,0 ,2,4,male,180,0.0,0.0,0.0,0.0,1.0,2,30.0,29.5,30.0,27.0,27.5,27.0,69.5,63.5,0.0,0.0,,,,,,,,,,,0.9836065573770492,29,175,0.37,0.39,1.0285714285714285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
4838,win,2019-09-21,super bantam,male super bantam,894275,0,0,0,0,0,0,,Chris Glover,0.0,-20.0,4.0,126.5,0.0,Knowledge Robinson Speight,0 ,1,4,male,130,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,1.0276679841897234,26,170,0.35,0.030000000000000027,0.7647058823529411,22.0,157.0,0.8057324840764332,1.1818181818181819,1.0828025477707006,0.9490816089281561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,win,2019-02-23,welter,male welter,863488,40,35,40,35,40,35,,Arnold Gonzalez,0.0,-20.0,4.0,144.0,0.0,Stacey Anderson,0 ,4,4,male,145,0.0,0.0,0.0,0.0,1.0,2,40.0,40.0,40.0,35.5,35.5,35.5,93.33333333333333,82.83333333333333,0.0,0.0,6.0,0.6666666666666666,0.3333333333333333,0.0,0.0,27.611111111111114,31.111111111111114,0.0,0.1111111111111111,,1.0069444444444444,24,170,0.26,0.23,0.8529411764705882,28.0,178.0,0.8089887640449438,0.8571428571428571,0.9550561797752809,1.0543300653594772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4841,loss,2011-02-12,super middle,male super middle,564859,0,0,0,0,0,0,,Edwynn Jones,0.0,20.0,0.0,165.0,2.0,Chad Trahan,0 ,1,4,male,170,0.07142857142857142,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.0,14,23.357142857142858,23.428571428571427,23.428571428571427,25.357142857142858,25.357142857142858,25.428571428571427,54.595238095238095,59.19047619047619,0.00510204081632653,0.02040816326530612,,,,,,,,,,,1.0303030303030303,39,183,0.25,0.23,0.9289617486338798,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-30.0
4855,win,2017-08-05,light,male light,807657,10,9,10,9,10,9,,Matheus Avrella Lamarque,0.0,0.0,0.0,132.25,0.0,Douglas Nascimento da Silva,0 ,2,4,male,134,0.0,0.0,0.5,0.5,0.0,2,23.5,23.5,24.5,24.0,24.0,23.0,55.166666666666664,55.666666666666664,0.25,0.0,,,,,,,,,,,1.0132325141776937,20,170,0.24,0.27,0.788235294117647,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0
4857,loss,2019-05-25,light heavy,male light heavy,870650,36,40,37,39,36,40,,Khalid Bethea,0.0,0.0,0.0,144.0,0.0,Donyeh Thomas Cosby,0 ,4,4,male,137,0.0,0.0,1.0,0.0,0.0,1,36.0,37.0,36.0,40.0,39.0,40.0,85.0,92.33333333333333,0.0,0.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,59.55555555555556,58.666666666666664,0.1111111111111111,0.0,,0.9513888888888888,33,175,0.17000000000000004,0.16000000000000006,0.7828571428571428,23.0,175.0,0.8228571428571428,1.434782608695652,1.0,0.9513888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4858,win,2016-04-23,super light,male super light,756261,0,0,0,0,0,0,,John Bauza,0.0,-30.0,10.0,141.0,1.0,Leroy Padilla,0 ,1,4,male,139,0.0,0.0,0.0,0.38461538461538464,0.6153846153846154,13,31.53846153846154,31.53846153846154,31.53846153846154,28.076923076923077,28.153846153846153,28.076923076923077,73.58974358974359,65.58974358974359,0.02958579881656805,0.0,,,,,,,,,,,0.9858156028368794,21,173,0.91,0.89,0.8034682080924855,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,60.0
4871,win,2013-09-25,middle,male middle,660961,39,37,38,38,40,36,,Devaun Lee,1.0,-5.0,4.0,168.0,2.0,Jerrod Caldwell,0 ,4,4,male,167,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.2777777777777778,0.2777777777777778,18,39.5,39.666666666666664,39.72222222222222,40.611111111111114,40.388888888888886,40.333333333333336,92.40740740740739,94.44444444444444,0.0154320987654321,0.0030864197530864196,,,,,,,,,,,0.9940476190476191,32,183,0.89,0.87,0.912568306010929,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0
4889,loss,2016-07-22,light,male light,765693,37,39,37,39,37,39,,Kevin Asmat,0.0,0.0,0.0,119.25,0.0,Dallas Holden,0 ,4,4,male,120,0.0,0.0,0.25,0.625,0.125,8,9.5,9.5,9.5,9.5,9.5,9.5,22.166666666666668,22.166666666666668,0.078125,0.0,5.0,0.0,0.8,0.0,0.2,67.93333333333334,73.0,0.0,0.0,,1.0062893081761006,24,165,0.73,0.74,0.7272727272727273,23.0,160.0,0.7453125,1.0434782608695652,1.03125,0.9757956927768249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
4897,win,2019-03-16,super bantam,female super bantam,866220,20,17,20,18,19,18,,Taylor Starling,0.0,0.0,0.0,121.5,0.0,Myasia Oglesby,0 ,2,4,female,122,0.0,0.0,0.0,0.0,1.0,1,20.0,20.0,19.0,17.0,18.0,18.0,46.333333333333336,41.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.2,9.266666666666666,0.0,0.0,,1.0041152263374487,23,175,0.52,0.53,0.6971428571428572,22.0,175.0,0.6942857142857143,1.0454545454545454,1.0,1.0041152263374487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4898,win,2000-05-16,welter,male welter,20231,0,0,0,0,0,0,,Luis Collazo,0.0,-5.0,1.0,142.5,0.0,Jose Maldonado,0 ,1,4,male,146,0.0,0.02127659574468085,0.14893617021276595,0.40425531914893614,0.425531914893617,47,33.5531914893617,33.723404255319146,33.659574468085104,33.723404255319146,33.5531914893617,33.61702127659574,78.49645390070921,78.48226950354609,0.008601177003168854,0.0004526935264825713,,,,,,,,,,,1.024561403508772,38,175,0.98,0.96,0.8342857142857143,,,,,,,22.18,41.16,33.77,51.17,148.67,199.83,35.88,8.2,26.85,15.5,140.17,155.67,,,,,,,,,,,,,30.0
4945,win,2016-05-13,bantam,male bantam,760250,0,0,0,0,0,0,,Ariel Lopez,0.0,-10.0,2.0,127.5,0.0,William Ross,0 ,1,4,male,128,0.07142857142857142,0.0,0.0,0.5,0.42857142857142855,14,23.428571428571427,23.0,23.142857142857142,21.357142857142858,21.785714285714285,21.642857142857142,54.142857142857146,50.357142857142854,0.03571428571428571,0.0,,,,,,,,,,,1.003921568627451,23,175,0.52,0.53,0.7314285714285714,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0
