,miles,location,name,sex,w,l,d,division,from,to,players_links,id
212,167,"USA, Maryland, Baltimore",Jessie Nicklow,male,27,10,3,super middle,2006,2019,https://boxrec.com/en/proboxer/343128,343128
213,167,"USA, Maryland, Baltimore",Nick Kisner,male,21,5,1,heavy,2010,2019,https://boxrec.com/en/proboxer/524367,524367
214,167,"USA, Maryland, Baltimore",Kevin Womack Jr,male,9,19,4,super welter,2011,2019,https://boxrec.com/en/proboxer/587033,587033
215,167,"USA, Maryland, Baltimore",Lorenzo Simpson,male,5,0,0,super middle,2018,2019,https://boxrec.com/en/proboxer/857429,857429
216,167,"USA, Maryland, Baltimore",Mack Allison IV,male,10,3,1,light,2016,2019,https://boxrec.com/en/proboxer/764282,764282
217,167,"USA, Maryland, Baltimore",Devin Butcher,male,6,4,0,cruiser,2009,2019,https://boxrec.com/en/proboxer/514604,514604
218,167,"USA, Maryland, Baltimore",Malik Warren,male,2,0,0,,2019,2019,https://boxrec.com/en/proboxer/874884,874884
219,167,"USA, Maryland, Baltimore",Destiny Day-Owens,female,1,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/863843,863843
220,167,"USA, Maryland, Ellicott City",Champ Moultire,male,0,1,0,,2019,2019,https://boxrec.com/en/proboxer/883522,883522
221,167,"USA, Maryland, Baltimore",Antonio Dunton-El   Jr,male,0,0,1,,2019,2019,https://boxrec.com/en/proboxer/897891,897891
222,168,"USA, Virginia, Leesburg",Joe Jones,male,11,1,0,cruiser,2013,2019,https://boxrec.com/en/proboxer/664616,664616
223,168,"USA, Virginia, Leesburg",Calvin Mends,male,1,0,0,,2019,2019,https://boxrec.com/en/proboxer/849073,849073
224,168,"USA, Virginia, Leesburg",DeJon Corley,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/884373,884373
225,170,"USA, Maryland, Clarksburg",Mark Duncan,male,3,2,0,middle,2018,2019,https://boxrec.com/en/proboxer/847540,847540
226,170,"USA, North Carolina, Clinton",Chandler Whitfield,male,0,1,0,heavy,2018,2018,https://boxrec.com/en/proboxer/860942,860942
227,171,"USA, Virginia, Danville",Joe Cusumano,male,18,3,0,heavy,2010,2019,https://boxrec.com/en/proboxer/543200,543200
228,171,"USA, Virginia, Danville",Ronnie Glass,male,9,1,1,light heavy,2006,2019,https://boxrec.com/en/proboxer/367859,367859
229,171,"USA, Virginia, Danville",James Smith,male,0,2,0,middle,2016,2018,https://boxrec.com/en/proboxer/758840,758840
230,171,"USA, Virginia, Danville",Devin Glass,male,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/875341,875341
231,171,"USA, Virginia, Danville",Rashad Lipscomb,male,0,1,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/896048,896048
232,172,"USA, Delaware, Smyrna",Michael Crain,male,3,4,0,super welter,2017,2019,https://boxrec.com/en/proboxer/799991,799991
233,173,"USA, Maryland, Randallstown",Cecil McCalla,male,21,4,0,super welter,2008,2019,https://boxrec.com/en/proboxer/471036,471036
234,177,"USA, Maryland, Kingsville",Brian Haneschlager,male,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/871321,871321
235,178,"USA, Maryland, Owings Mills",Colby Madison,male,8,1,2,heavy,2016,2019,https://boxrec.com/en/proboxer/754151,754151
236,178,"USA, Maryland, Owings Mills",Brandon Chambers,male,2,0,1,light,2019,2019,https://boxrec.com/en/proboxer/867856,867856
237,180,"USA, North Carolina, Burlington",Blake Mansfield,male,7,2,1,light heavy,2015,2019,https://boxrec.com/en/proboxer/723082,723082
238,180,"USA, Maryland, Cockeysville",AJ Williams,male,2,1,0,super middle,2013,2019,https://boxrec.com/en/proboxer/648692,648692
239,181,"USA, Delaware, Middletown",Maurice Horne,male,5,0,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/799993,799993
240,184,"USA, Maryland, Frederick",Larry Pryor,male,11,22,0,cruiser,2005,2019,https://boxrec.com/en/proboxer/324420,324420
241,184,"USA, Maryland, Frederick",Jonathan Burrs,male,2,1,0,super welter,2018,2019,https://boxrec.com/en/proboxer/841389,841389
242,187,"USA, Virginia",Daniele Benedetto,male,2,0,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/802835,802835
243,187,"USA, Virginia",George Sheppard,male,1,10,1,super middle,2017,2019,https://boxrec.com/en/proboxer/795974,795974
244,187,"USA, Virginia",Chris Rollins,male,1,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/875307,875307
245,188,"USA, New Jersey, Millville",Thomas LaManna,male,28,2,1,super welter,2011,2019,https://boxrec.com/en/proboxer/560657,560657
246,188,"USA, New Jersey, Millville",Dennis Fundenberg,male,0,1,0,bantam,2018,2018,https://boxrec.com/en/proboxer/857427,857427
247,189,"USA, North Carolina, Fayetteville",Michael Williams Jr,male,11,0,0,welter,2018,2019,https://boxrec.com/en/proboxer/827035,827035
248,189,"USA, North Carolina, Fayetteville",Miree Coleman,male,6,6,0,cruiser,2015,2018,https://boxrec.com/en/proboxer/710130,710130
249,194,"USA, New Jersey, Vineland",Ismael Garcia,male,11,0,1,super welter,2010,2019,https://boxrec.com/en/proboxer/530497,530497
250,194,"USA, New Jersey, Somers Point",Isiah Seldon,male,13,3,1,middle,2010,2019,https://boxrec.com/en/proboxer/540961,540961
251,194,"USA, New Jersey, Vineland",Edgar Joe Cortes,male,6,6,1,feather,2013,2019,https://boxrec.com/en/proboxer/649768,649768
252,195,"USA, Virginia, Martinsville",Somner Martin,male,7,7,0,welter,2015,2019,https://boxrec.com/en/proboxer/721695,721695
253,196,"USA, Delaware, Newark",Brandon Mullins,male,6,0,0,super middle,2017,2019,https://boxrec.com/en/proboxer/813039,813039
254,196,"USA, Delaware, Newark",Joey Tiberi Jr,male,17,3,0,super light,2010,2019,https://boxrec.com/en/proboxer/540701,540701
255,196,"USA, Delaware, Newark",Schemelle Baldwin,female,3,1,1,super middle,2017,2019,https://boxrec.com/en/proboxer/813038,813038
256,197,"USA, Delaware, New Castle",Vinnie Kirkley,male,3,1,1,welter,2018,2019,https://boxrec.com/en/proboxer/846357,846357
257,198,"USA, New Jersey, Mays Landing",Antowyan Aikens,male,13,7,1,super middle,2011,2019,https://boxrec.com/en/proboxer/563233,563233
258,198,"USA, New Jersey, Mays Landing",Quian Davis,male,6,0,2,heavy,2015,2019,https://boxrec.com/en/proboxer/726736,726736
259,198,"USA, New Jersey, Mays Landing",Isiah Hart,male,4,0,1,middle,2018,2019,https://boxrec.com/en/proboxer/845660,845660
260,199,"USA, North Carolina, Greensboro",Joseph Jackson,male,15,0,0,super welter,2015,2019,https://boxrec.com/en/proboxer/741288,741288
261,199,"USA, North Carolina, Greensboro",Matthew Strode,male,25,8,0,super welter,2003,2019,https://boxrec.com/en/proboxer/205463,205463
262,199,"USA, Virginia, Roanoke",Alberto Delgado,male,1,8,4,super middle,2013,2019,https://boxrec.com/en/proboxer/646115,646115
263,199,"USA, North Carolina, Greensboro",Steven Matthews,male,5,1,0,middle,2010,2019,https://boxrec.com/en/proboxer/553257,553257
264,199,"USA, Virginia, Roanoke",Donte Dunnaville,male,3,0,0,feather,2018,2018,https://boxrec.com/en/proboxer/830289,830289
265,199,"USA, Virginia, Roanoke",Latorie Woodberry,male,2,10,2,super light,2013,2019,https://boxrec.com/en/proboxer/669666,669666
266,199,"USA, Virginia, Roanoke",Monte Dunnaville,male,2,0,0,light,2018,2019,https://boxrec.com/en/proboxer/842871,842871
267,199,"USA, North Carolina, Greensboro",Jordan Mitchell,male,0,3,0,heavy,2018,2019,https://boxrec.com/en/proboxer/861119,861119
268,199,"USA, Virginia, Roanoke",Ryan Venable,male,0,2,0,,2019,2019,https://boxrec.com/en/proboxer/868039,868039
269,199,"USA, North Carolina, Greensboro",Todd Monroe,male,0,1,0,light,2019,2019,https://boxrec.com/en/proboxer/875485,875485
270,199,"USA, North Carolina, Greensboro",Satori Ashley,male,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/897394,897394
271,200,"USA, New Jersey, Pleasantville",Sidell Blocker,male,1,11,1,super feather,2009,2019,https://boxrec.com/en/proboxer/491354,491354
272,201,"USA, New Jersey, Atlantic City",Anthony Young,male,21,2,0,welter,2011,2019,https://boxrec.com/en/proboxer/585569,585569
273,201,"USA, New Jersey, Atlantic City",Joel De La Paz,male,9,1,0,light heavy,2008,2018,https://boxrec.com/en/proboxer/448980,448980
274,201,"USA, New Jersey, Atlantic City",Gabriel Pham,male,11,2,0,super middle,2009,2019,https://boxrec.com/en/proboxer/507163,507163
275,201,"USA, New Jersey, Atlantic City",Osnel Charles,male,13,20,1,super light,2009,2019,https://boxrec.com/en/proboxer/494717,494717
276,201,"USA, New Jersey, Atlantic City",Dallas Holden,male,1,4,0,super bantam,2016,2019,https://boxrec.com/en/proboxer/767083,767083
277,202,"USA, Delaware, Wilmington",Omar Douglas,male,20,3,0,light,2011,2019,https://boxrec.com/en/proboxer/567909,567909
278,202,"USA, Delaware, Wilmington",Amir Mansour,male,23,4,1,heavy,1997,2019,https://boxrec.com/en/proboxer/23704,23704
279,202,"USA, Delaware, Wilmington",Kyrone Davis,male,14,2,0,middle,2014,2019,https://boxrec.com/en/proboxer/675886,675886
280,202,"USA, Delaware, Wilmington",David Murray,male,9,2,1,cruiser,2013,2019,https://boxrec.com/en/proboxer/664406,664406
281,202,"USA, Delaware, Wilmington",Anthony Miller,male,3,3,0,middle,2013,2018,https://boxrec.com/en/proboxer/661815,661815
282,202,"USA, Delaware, Wilmington",Weusi Johnson,male,3,13,1,super feather,2016,2019,https://boxrec.com/en/proboxer/757059,757059
283,202,"USA, Delaware, Wilmington",Stefan Talabisco,male,4,1,0,heavy,2018,2019,https://boxrec.com/en/proboxer/830639,830639
284,203,"USA, New Jersey, Galloway",Tyrone Luckey,male,9,11,4,welter,2010,2019,https://boxrec.com/en/proboxer/542654,542654
285,204,"USA, Delaware, Hockessin",Justin Riley,male,1,1,1,light,2018,2019,https://boxrec.com/en/proboxer/842022,842022
286,204,"USA, North Carolina, Wilmington",Malcolm Green,male,0,2,1,middle,2014,2019,https://boxrec.com/en/proboxer/675580,675580
287,205,"USA, Maryland, Hagerstown",Genc Pllana,male,7,1,0,super middle,2017,2019,https://boxrec.com/en/proboxer/815864,815864
288,206,"USA, New Jersey, Glassboro",Derrick Webster,male,28,2,0,super middle,2009,2019,https://boxrec.com/en/proboxer/490654,490654
289,206,"USA, Virginia, Salem",McArio DelCastillo,male,0,3,0,super middle,2019,2019,https://boxrec.com/en/proboxer/883025,883025
290,208,"USA, Pennsylvania, Kennett Square",Anthony Caputo Smith,male,16,9,0,heavy,2009,2018,https://boxrec.com/en/proboxer/492678,492678
291,210,"USA, New Jersey, Sicklerville",Dylan Price,male,10,0,0,super fly,2017,2019,https://boxrec.com/en/proboxer/784061,784061
292,210,"USA, New Jersey, Sicklerville",Nahir Albright,male,7,1,0,super light,2016,2019,https://boxrec.com/en/proboxer/772187,772187
293,212,"USA, New Jersey, Paulsboro",Chazz Witherspoon,male,38,4,0,heavy,2004,2019,https://boxrec.com/en/proboxer/284612,284612
294,212,"USA, New Jersey, Paulsboro",Willie Anderson,male,0,3,0,super bantam,2017,2019,https://boxrec.com/en/proboxer/806991,806991
295,213,"USA, North Carolina, Kernersville",Joshua Tufte,male,19,3,0,heavy,2011,2019,https://boxrec.com/en/proboxer/560005,560005
296,214,"USA, Pennsylvania, York",Terrance Williams,male,5,4,1,super welter,2012,2019,https://boxrec.com/en/proboxer/637027,637027
297,215,"USA, New Jersey, Berlin",Victor Padilla,male,6,0,0,light,2016,2019,https://boxrec.com/en/proboxer/780622,780622
298,215,"USA, New Jersey, Berlin",Sahret Delgado,male,8,0,0,heavy,2014,2019,https://boxrec.com/en/proboxer/705131,705131
299,216,"USA, Pennsylvania, Coatesville",Gerardo Martinez,male,5,1,0,super light,2017,2019,https://boxrec.com/en/proboxer/800228,800228
300,216,"USA, North Carolina, Lumberton",Andre Baker,male,10,53,3,welter,1999,2019,https://boxrec.com/en/proboxer/34165,34165
301,217,"USA, New Jersey, Little Egg Harbor",Brendan Barrett,male,7,3,2,heavy,2009,2019,https://boxrec.com/en/proboxer/491140,491140
302,218,"USA, Pennsylvania, Lancaster",Evincii Dixon,male,9,24,2,welter,2013,2019,https://boxrec.com/en/proboxer/655280,655280
303,218,"USA, Pennsylvania, Lancaster",James Bernadin,male,2,0,1,super light,2018,2018,https://boxrec.com/en/proboxer/848419,848419
304,218,"USA, Pennsylvania, Darby",Jerome Morris,male,1,0,0,heavy,2019,2019,https://boxrec.com/en/proboxer/872645,872645
305,218,"USA, Pennsylvania, Lancaster",Yamil Ortiz,male,1,0,0,super feather,2018,2018,https://boxrec.com/en/proboxer/848500,848500
306,219,"USA, New Jersey, Voorhees",Everlon Still,male,0,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/864313,864313
307,221,"USA, Pennsylvania, Upper Darby",Brandon Robinson,male,14,2,0,super middle,2016,2019,https://boxrec.com/en/proboxer/772935,772935
308,221,"USA, New Jersey, Collingswood",Timothy Tyler,male,0,3,0,super middle,2019,2019,https://boxrec.com/en/proboxer/854147,854147
309,222,"USA, Pennsylvania, Philadelphia",Danny Garcia,male,35,2,0,welter,2007,2019,https://boxrec.com/en/proboxer/429442,429442
310,222,"USA, Pennsylvania, Philadelphia",Julian Williams,male,27,1,1,super welter,2010,2019,https://boxrec.com/en/proboxer/536011,536011
311,222,"USA, Pennsylvania, Philadelphia",Jesse Hart,male,26,2,0,light heavy,2012,2019,https://boxrec.com/en/proboxer/610132,610132
312,222,"USA, Pennsylvania, Philadelphia",Tevin Farmer,male,30,4,1,super feather,2011,2019,https://boxrec.com/en/proboxer/562946,562946
313,222,"USA, New Jersey, Camden",Jason Sosa,male,23,4,4,super feather,2009,2019,https://boxrec.com/en/proboxer/516570,516570
314,222,"USA, Pennsylvania, Philadelphia",Ray Robinson,male,24,3,2,welter,2006,2019,https://boxrec.com/en/proboxer/379244,379244
315,222,"USA, Pennsylvania, Philadelphia",Jaron Ennis,male,24,0,0,welter,2016,2019,https://boxrec.com/en/proboxer/756515,756515
316,222,"USA, Pennsylvania, Philadelphia",Stephen Fulton,male,17,0,0,super bantam,2014,2019,https://boxrec.com/en/proboxer/700183,700183
317,222,"USA, Pennsylvania, Philadelphia",Gabriel Rosado,male,24,12,1,middle,2006,2019,https://boxrec.com/en/proboxer/344539,344539
318,222,"USA, Pennsylvania, Philadelphia",Avery Sparrow,male,10,1,0,light,2014,2019,https://boxrec.com/en/proboxer/691895,691895
319,222,"USA, Pennsylvania, Philadelphia",Henry Lundy,male,30,8,1,light,2006,2019,https://boxrec.com/en/proboxer/360267,360267
320,222,"USA, Pennsylvania, Philadelphia",Bryant Jennings,male,24,4,0,heavy,2010,2019,https://boxrec.com/en/proboxer/529630,529630
321,222,"USA, Pennsylvania, Philadelphia",Eric Hunter,male,22,4,0,feather,2005,2019,https://boxrec.com/en/proboxer/288319,288319
322,222,"USA, Pennsylvania, Philadelphia",Arnold Khegai,male,16,0,1,super bantam,2015,2019,https://boxrec.com/en/proboxer/734409,734409
323,222,"USA, Pennsylvania, Philadelphia",Tyrone Brunson,male,28,8,2,super welter,2005,2019,https://boxrec.com/en/proboxer/306912,306912
324,222,"USA, Pennsylvania, Philadelphia",Joey Dawejko,male,20,7,4,heavy,2009,2019,https://boxrec.com/en/proboxer/512687,512687
325,222,"USA, Pennsylvania, Philadelphia",Jesus Soler,male,11,1,1,fly,2012,2019,https://boxrec.com/en/proboxer/609228,609228
326,222,"USA, Pennsylvania, Philadelphia",Miguel Cartagena,male,15,6,1,fly,2011,2019,https://boxrec.com/en/proboxer/561694,561694
327,222,"USA, Pennsylvania, Philadelphia",Raymond Serrano,male,24,6,0,welter,2007,2018,https://boxrec.com/en/proboxer/427002,427002
328,222,"USA, Pennsylvania, Philadelphia",Damon Allen,male,16,1,1,super light,2013,2019,https://boxrec.com/en/proboxer/647758,647758
329,222,"USA, Pennsylvania, Philadelphia",Mike Arnaoutis,male,26,12,2,welter,2001,2018,https://boxrec.com/en/proboxer/41447,41447
330,222,"USA, Pennsylvania, Philadelphia",Christian Carto,male,17,1,0,bantam,2016,2019,https://boxrec.com/en/proboxer/764176,764176
331,222,"USA, Pennsylvania, Philadelphia",Darmani Rock,male,17,0,0,heavy,2016,2019,https://boxrec.com/en/proboxer/752985,752985
332,222,"USA, Pennsylvania, Philadelphia",Steven Ortiz,male,11,0,0,light,2015,2019,https://boxrec.com/en/proboxer/709564,709564
333,222,"USA, Pennsylvania, Philadelphia",Karl Dargan,male,19,1,0,light,2007,2018,https://boxrec.com/en/proboxer/432428,432428
334,222,"USA, Pennsylvania, Philadelphia",Samuel Teah,male,15,3,1,super light,2013,2019,https://boxrec.com/en/proboxer/657434,657434
335,222,"USA, Pennsylvania, Philadelphia",Greg Jackson,male,11,7,1,welter,2012,2019,https://boxrec.com/en/proboxer/617304,617304
336,222,"USA, Pennsylvania, Philadelphia",Branden Pizarro,male,14,1,1,super light,2016,2019,https://boxrec.com/en/proboxer/773858,773858
337,222,"USA, Pennsylvania, Philadelphia",Christopher Brooker,male,14,7,0,light heavy,2015,2019,https://boxrec.com/en/proboxer/711701,711701
338,222,"USA, Pennsylvania, Philadelphia",Donald Smith,male,10,0,0,feather,2016,2019,https://boxrec.com/en/proboxer/765692,765692
339,222,"USA, Pennsylvania, Philadelphia",Garrett Wilson,male,18,16,1,cruiser,2008,2019,https://boxrec.com/en/proboxer/452391,452391
340,222,"USA, Pennsylvania, Philadelphia",Jeremy Cuevas,male,12,1,0,light,2016,2019,https://boxrec.com/en/proboxer/773593,773593
341,222,"USA, New Jersey, Camden",Prince Badi Ajamu,male,30,5,1,cruiser,2001,2018,https://boxrec.com/en/proboxer/35689,35689
342,222,"USA, Pennsylvania, Philadelphia",Frank Trader,male,13,2,1,light,2008,2019,https://boxrec.com/en/proboxer/451321,451321
343,222,"USA, Pennsylvania, Philadelphia",Jerome Conquest,male,10,5,0,light,2014,2019,https://boxrec.com/en/proboxer/697902,697902
344,222,"USA, Pennsylvania, Philadelphia",Jamaal Davis,male,18,16,1,middle,2003,2019,https://boxrec.com/en/proboxer/225139,225139
345,222,"USA, Pennsylvania, Philadelphia",Sonny Conto,male,5,0,0,heavy,2019,2019,https://boxrec.com/en/proboxer/861334,861334
346,222,"USA, Pennsylvania, Philadelphia",Naim Nelson,male,14,4,0,super light,2011,2019,https://boxrec.com/en/proboxer/571491,571491
347,222,"USA, Pennsylvania, Philadelphia",Mark Dawson,male,6,0,1,welter,2016,2019,https://boxrec.com/en/proboxer/772003,772003
348,222,"USA, Pennsylvania, Philadelphia",Isaiah Wise,male,7,2,2,middle,2016,2019,https://boxrec.com/en/proboxer/746288,746288
349,222,"USA, Pennsylvania, Philadelphia",Poindexter Knight,male,6,0,0,welter,2017,2018,https://boxrec.com/en/proboxer/819015,819015
350,222,"USA, Pennsylvania, Philadelphia",Antonio Dubose,male,11,2,1,super feather,2013,2019,https://boxrec.com/en/proboxer/654828,654828
351,222,"USA, Pennsylvania, Philadelphia",Daiyaan Butt,male,5,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/834526,834526
352,222,"USA, Pennsylvania, Philadelphia",Paul Kroll,male,6,0,0,super welter,2018,2019,https://boxrec.com/en/proboxer/841386,841386
353,222,"USA, Pennsylvania, Philadelphia",Benny Sinakin,male,5,0,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/842744,842744
354,222,"USA, Pennsylvania, Philadelphia",Jaba Khositashvili,male,4,1,0,super middle,2016,2019,https://boxrec.com/en/proboxer/750339,750339
355,222,"USA, Pennsylvania, Philadelphia",Tyrone Crawley,male,7,1,1,super light,2012,2019,https://boxrec.com/en/proboxer/595412,595412
356,222,"USA, Pennsylvania, Philadelphia",Sheldon Deverteuil,male,2,0,2,super light,2017,2019,https://boxrec.com/en/proboxer/802413,802413
357,222,"USA, Pennsylvania, Philadelphia",Greg Hackett,male,3,19,1,cruiser,2008,2019,https://boxrec.com/en/proboxer/448979,448979
358,222,"USA, Pennsylvania, Philadelphia",Kendall Cannida,male,3,1,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/826309,826309
359,222,"USA, Pennsylvania, Philadelphia",James Martin,male,5,1,0,super welter,2017,2019,https://boxrec.com/en/proboxer/802415,802415
